"CODIGO_DANE","MUNICIPIO","DEPTO","COD_LOCAL","LOCAL","EST_DIRECCION","NIT","OPERADOR","CONTRATO"
"25754","SOACHA","CUNDINAMARCA","49.137","INVERSIONES GRUPO WEP S.A.S.","CR 4   12  74  SAN BERNARDINO DE LA COMUNA 6","900600884","CASINO EIFFEL","C2016"
"25754","SOACHA","CUNDINAMARCA","52.900","RECREATIVOS REAL GAMES S.A.S.","CL 30   8  4 ESTE","901130005","CASINO DELUXE","C2120"
"25754","SOACHA","CUNDINAMARCA","52.853","INVERSIONES MUNDO FORTUNA SAS","CL 18   10 F 2  COMPARTIR","901189836","RECREATIVOS COMPARTIR","C1853"
"25754","SOACHA","CUNDINAMARCA","54.507","INVERSIONES MUNDO FORTUNA SAS","AV  30 1A42 ESTE SAN MATEO","901189836","DIVERSIONES POKER 1","C1952"
"25754","SOACHA","CUNDINAMARCA","60.508","RECREATIVOS REAL GAMES S.A.S.","CL 46   3 C 39","901130005","JOKER INVESTMENT INTERNATIONAL 2","C2120"
"25754","SOACHA","CUNDINAMARCA","20.712","INTERPLAY ENTERTAINMENT S.A.S.","CR 7 13 24","900566272","LA PIRAMIDE DE LA 7","C2006"
"25754","SOACHA","CUNDINAMARCA","18.288","CIRSA DE COLOMBIA S.A.S.","CR 4 27 40","830027116","RECRATIVOS UNISUR","C1959"
"25754","SOACHA","CUNDINAMARCA","16.808","INVERSIONES RIVERCAY S.A.S.","CL 13 4 34","830130008","MAQUINAS BOSTON","C1761"
"25754","SOACHA","CUNDINAMARCA","41.122","GRUPO RIVERA & ASOCIADOS S.A.S.","CL 13 4 34","900704652","MÁQUINAS BOSTÓN","C1779"
"25754","SOACHA","CUNDINAMARCA","44.140","CODERE COLOMBIA S.A.","CR 7   13  27","860520306","POKER CLUB SOACHA","C1948"
"25754","SOACHA","CUNDINAMARCA","46.724","GRUPO FORTUNA S.A.S.","CL 15 3 17 SOACHA","900922577","BINGO VERANO SOCIAL","C2138"
"25754","SOACHA","CUNDINAMARCA","52.906","RECREATIVOS REAL GAMES S.A.S.","CL 46   3 C 33","901130005","CASINO JOKER R","C2120"
"25754","SOACHA","CUNDINAMARCA","54.507","INVERSIONES MUNDO FORTUNA SAS","AV  30 1A42 ESTE SAN MATEO","901189836","DIVERSIONES POKER 1","C1853"
"25754","SOACHA","CUNDINAMARCA","57.419","ASOCIADOS R&L S.A.S.","CR 7   30 B 139 LOCAL L SPT -06","900560103","CASINO VENTURA SOACHA","C1968"
"25754","SOACHA","CUNDINAMARCA","57.243","CIRSA DE COLOMBIA S.A.S.","CR 7 22 05","830027116","CASINO ZURICH SOACHA","C1959"
"25754","SOACHA","CUNDINAMARCA","60.710","GRUPO FORTUNA S.A.S.","CL 15 3 17","900922577","BINGO VERANO SOCIAL","C2138"
"25754","SOACHA","CUNDINAMARCA","16.251","SLOTS PARTS S.A.S","CR 13 3 SUR 98","900129693","DRAW POKER B","C1889"
"25754","SOACHA","CUNDINAMARCA","44.139","CODERE COLOMBIA S.A.","CR 14   2 A 63","860520306","CASINO MIRAFLORES H F","C1948"
"25754","SOACHA","CUNDINAMARCA","45.030","ASOCIADOS R&L S.A.S.","CR 7   30 B 139 LOCAL L SPT - 06 HOGAR DEL SOL","900560103","CASINO VENTURA SOACHA","C1968"
"25754","SOACHA","CUNDINAMARCA","47.315","INVERSIONES MUNDO FORTUNA SAS","CR 4   12  66","901189836","WIN GOLD 1","C1853"
"25754","SOACHA","CUNDINAMARCA","49.467","INVERSIONES FACILITY SAS","DG 32  SUR 15 H 32","901235028","Dorado Latino","C2001"
"25754","SOACHA","CUNDINAMARCA","50.822","ALIANZA TEBON S.A.S.","CL 15   3  49","900782727","El Dorado","C1721"
"25754","SOACHA","CUNDINAMARCA","54.572","INVERSIONES MUNDO FORTUNA SAS","AV 30   1 A 42 ESTE SAN MATEO","901189836","CASINO SUPER POKER 2","C1853"
"25754","SOACHA","CUNDINAMARCA","52.896","RECREATIVOS REAL GAMES S.A.S.","CL 46   3 C 39","901130005","JOKER INVESTMENT INTERNATIONAL 2","C2120"
"25754","SOACHA","CUNDINAMARCA","52.894","RECREATIVOS REAL GAMES S.A.S.","CL 59   32  13 E","901130005","CASINO PATICO","C2120"
"25754","SOACHA","CUNDINAMARCA","57.179","INVERSIONES MUNDO FORTUNA SAS","CL 18   10 F 2  Compartir","901189836","RECREATIVOS COMPARTIR","C1853"
"25754","SOACHA","CUNDINAMARCA","57.183","INVERSIONES MUNDO FORTUNA SAS","CR 4   12  74  san bernardino","901189836","WIN GOLD 2","C1952"
"25754","SOACHA","CUNDINAMARCA","57.424","ASOCIADOS R&L S.A.S.","CR 1   38  53 L L2-38","900560103","CASINO VENTURA TERREROS","C1968"
"25754","SOACHA","CUNDINAMARCA","57.458","PRAGA ELECTRONICS SAS","CL 55 13 06","901653224","CASINO DESPENSA 2","C2024"
"25754","SOACHA","CUNDINAMARCA","56.880","COMPANY TECHNOLOGY S.A.S.","CR 3   29 A 2 LC 23 24 25 26 Porvenir","900511841","Casino Club Romano Unisur","C1937"
"25754","SOACHA","CUNDINAMARCA","60.520","RECREATIVOS REAL GAMES S.A.S.","CL 10   18 P 12 SOACHA","901130005","JOKER DANUBIO 2","C2120"
"25754","SOACHA","CUNDINAMARCA","60.511","RECREATIVOS REAL GAMES S.A.S.","CL 30   8  4 ESTE","901130005","CASINO DELUXE","C2120"
"25754","SOACHA","CUNDINAMARCA","37.237","CODERE COLOMBIA S.A.","CR 15 2 A 64 MZZ115","860520306","MIRAFLORES H F","C1948"
"25754","SOACHA","CUNDINAMARCA","51.970","JUEGOS MAX S.A.S.","CL 55 13 06","901121296","CASINO DESPENSA 1","C1992"
"25754","SOACHA","CUNDINAMARCA","52.477","FORTALEZA GAMES S.A.S.","CL 18 SUR 13 G 26","901299373","CASINO DORADO C","C1802"
"25754","SOACHA","CUNDINAMARCA","54.668","MUNDO ROYALE ENTRETENIMIENTO SAS","CL 13   4  13  Barrio la Union","901461322","MISTER SUETE A","C1814"
"25754","SOACHA","CUNDINAMARCA","52.854","INVERSIONES MUNDO FORTUNA SAS","AV 30   1 A 30 ESTE SAN MATEO","901189836","CASINO SUNRISE","C1952"
"25754","SOACHA","CUNDINAMARCA","54.208","DIESEL SERVICE JM SAS","CR 4 14 62","901314439","REINA DE DIAMANTES WB","C1966"
"25754","SOACHA","CUNDINAMARCA","53.431","RECREATIVOS REAL GAMES S.A.S.","DG 34   7  34  RINCON DE SANTAFE","901130005","JOKER 5","C2120"
"25754","SOACHA","CUNDINAMARCA","58.595","INVERSIONES GRUPO WEP S.A.S.","CL 13   4  27  SAN BERNARDINO","900600884","CASINO EIFFEL","C2016"
"25754","SOACHA","CUNDINAMARCA","42.500","ASOCIADOS R&L S.A.S.","CR 7  NORTE 30 B 139 LOCAL  L SPT - 06 HOGARES DEL SOL","900560103","CASINO VENTURA SOACHA","C1968"
"25754","SOACHA","CUNDINAMARCA","46.725","GRUPO FORTUNA S.A.S.","CL 13 6 73 SOACHA","900922577","BINGO VERANO PARQUE","C2138"
"25754","SOACHA","CUNDINAMARCA","46.733","ACERTAR EMPRESARIAL S.A.S.","CR 4 27A 60","901008683","RECREATIVOS EL RUBI 1","C2029"
"25754","SOACHA","CUNDINAMARCA","46.529","RECREATIVOS TIO RICO S.A.S.","CL 53   12  63  LEON XIII","900969063","CASINO TIO RICO 4","C1960"
"25754","SOACHA","CUNDINAMARCA","48.567","INVERSIONES  VELASQUEZ BOADA SAS","CL 11  SUR 11 C 9","901102534","Diverciones Soacha","C1955"
"25754","SOACHA","CUNDINAMARCA","54.797","RECREATIVOS REAL GAMES S.A.S.","CL 10   18 P 12  SOACHA","901130005","JOKER DANUBIO 2","C2120"
"25754","SOACHA","CUNDINAMARCA","56.238","COMPUTERS AND ACCESORIES SAS","CL 10   18 H 9  SOACHA","901522298","CASINO EL ROSAL","C1871"
"25754","SOACHA","CUNDINAMARCA","56.549","INVERPRO GS SAS","CALLE 15 No 3 - 17","901076127","BINGO VERANO SOCIAL","C1887"
"25754","SOACHA","CUNDINAMARCA","57.179","INVERSIONES MUNDO FORTUNA SAS","CL 18   10 F 2  Compartir","901189836","RECREATIVOS COMPARTIR","C1952"
"25754","SOACHA","CUNDINAMARCA","57.143","CODERE COLOMBIA S.A.","CR 7 13 27","860520306","FANTASIA ROYAL SOACHA","C1948"
"25754","SOACHA","CUNDINAMARCA","58.807","ACERTAR EMPRESARIAL S.A.S.","CR 4 27A 60","901008683","RECREATIVOS EL RUBI 2","C2029"
"25754","SOACHA","CUNDINAMARCA","61.031","ATLANTIS TECHNOLOGY SAS","Diagonal 32 Sur 15 F 21","901586999","CASINO BARAJAS J","C2031"
"25754","SOACHA","CUNDINAMARCA","60.394","INVERSIONES NUEVO MILENIUM SAS","CL 6  SUR 16 A 150 LC 28 y 29","901426244","Casino Tropicana","C2100"
"25754","SOACHA","CUNDINAMARCA","60.394","INVERSIONES NUEVO MILENIUM SAS","CL 6  SUR 16 A 150 LC 28 y 29","901426244","Casino Tropicana","C1825"
"25754","SOACHA","CUNDINAMARCA","61.350","METS REVOLUTIONS SAS","Calle 18 SUR 13 G 26","901892832","CASINO DORADO C","C2168"
"25754","SOACHA","CUNDINAMARCA","44.056","INTERSARE S.A","CR 7   32  35 Local 169 SOACHA","830052352","STARS CASINO GAMES MERCURIO","C1947"
"25754","SOACHA","CUNDINAMARCA","51.970","JUEGOS MAX S.A.S.","CL 55 13 06","901121296","CASINO DESPENSA 1","C1755"
"25754","SOACHA","CUNDINAMARCA","52.852","INVERSIONES MUNDO FORTUNA SAS","CR 8   2  9  LEON XIII","901189836","CASINO LEON","C1853"
"25754","SOACHA","CUNDINAMARCA","52.854","INVERSIONES MUNDO FORTUNA SAS","AV 30   1 A 30 ESTE SAN MATEO","901189836","CASINO SUNRISE","C1853"
"25754","SOACHA","CUNDINAMARCA","55.715","INVERSIONES MUNDO FORTUNA SAS","CR 4   12  74  San bernardino","901189836","WIN GOLD 2","C1952"
"25754","SOACHA","CUNDINAMARCA","55.715","INVERSIONES MUNDO FORTUNA SAS","CR 4   12  74  San bernardino","901189836","WIN GOLD 2","C1853"
"25754","SOACHA","CUNDINAMARCA","57.182","INVERSIONES MUNDO FORTUNA SAS","CL 53   12  9 LOCAL 1 Bosa torres","901189836","CASINO TORRES DE LA FORTUNA","C1952"
"25754","SOACHA","CUNDINAMARCA","56.118","INVERSIONES MONT BLANC S.A.S.","CL 11  SUR 11 C 9  SOACHA","900609305","CASINO DIVERSOACHA","C1798"
"25754","SOACHA","CUNDINAMARCA","61.031","ATLANTIS TECHNOLOGY SAS","Diagonal 32 Sur 15 F 21","901586999","CASINO BARAJAS J","C2018"
"25754","SOACHA","CUNDINAMARCA","61.364","RECREATIVOS REAL GAMES S.A.S.","CL 10 18 H 9","901130005","JOKER DANUBIO 2","C2120"
"25754","SOACHA","CUNDINAMARCA","16.142","GRUPO DIBER S.A.S","CR 4 14 42","900540846","reina de diamantes","C1846"
"25754","SOACHA","CUNDINAMARCA","50.819","ALIANZA TEBON S.A.S.","CR 7   13  24  Centro","900782727","La Piramide De La 7","C1721"
"25754","SOACHA","CUNDINAMARCA","48.346","RECREATIVOS REAL GAMES S.A.S.","CL 46   3 C 33","901130005","CASINO JOKER R","C2120"
"25754","SOACHA","CUNDINAMARCA","51.229","RECREATIVOS C & M S.A.S.","CL 6  SUR 16 A 150 LOCAL 28-29","830130638","GRAN CASINO EIFFEL","C1736"
"25754","SOACHA","CUNDINAMARCA","54.573","INVERSIONES MUNDO FORTUNA SAS","CL 3   8  64  LEON XIII","901189836","DIVERSIONES JM 2","C1853"
"25754","SOACHA","CUNDINAMARCA","53.427","GRUPO FORTUNA S.A.S.","CL 13   8  29","900922577","BINGO VERANO SOACHA PARQUE","C2138"
"25754","SOACHA","CUNDINAMARCA","54.208","DIESEL SERVICE JM SAS","CR 4 14 62","901314439","REINA DE DIAMANTES WB","C1807"
"25754","SOACHA","CUNDINAMARCA","55.716","INVERSIONES MUNDO FORTUNA SAS","CL 53   12  9 LOCAL 1","901189836","CASINO TORRES DE LA FORTUNA","C1853"
"25754","SOACHA","CUNDINAMARCA","57.180","INVERSIONES MUNDO FORTUNA SAS","AV 30   1 A 30 ESTE san mateo","901189836","CASINO SUNRISE","C1952"
"25754","SOACHA","CUNDINAMARCA","57.183","INVERSIONES MUNDO FORTUNA SAS","CR 4   12  74  san bernardino","901189836","WIN GOLD 2","C1853"
"25754","SOACHA","CUNDINAMARCA","57.178","INVERSIONES MUNDO FORTUNA SAS","CR 8   2  9  Leon xiii","901189836","CASINO LEON","C1952"
"25754","SOACHA","CUNDINAMARCA","57.458","PRAGA ELECTRONICS SAS","CL 55 13 06","901653224","CASINO DESPENSA 2","C1971"
"25754","SOACHA","CUNDINAMARCA","18.630","INVERSIONES GUZMAN E HIJOS S.A.S.","CL 13 4 27","800202202","LAS VEGAS 777","C2127"
"25754","SOACHA","CUNDINAMARCA","37.213","CIRSA DE COLOMBIA S.A.S.","CR 4 27 40","830027116","RECREATIVOS UNISUR","C1959"
"25754","SOACHA","CUNDINAMARCA","16.624","INTERSARE S.A","CR 7 32 35 LC 169 CC MERCURIO","830052352","STARS CASINO GAMES MERCURIO","C1947"
"25754","SOACHA","CUNDINAMARCA","44.645","CIRSA DE COLOMBIA S.A.S.","CR 4 27A 42","830027116","RECRATIVOS UNISUR","C1959"
"25754","SOACHA","CUNDINAMARCA","50.919","JUEGOS MONTE CARLO SAS","CR 8 02 09","901280521","CASINO LEON","C2042"
"25754","SOACHA","CUNDINAMARCA","54.508","INVERSIONES MUNDO FORTUNA SAS","CALLE 3 8-64 LEON XIII","901189836","DIVERSIONES JM","C1952"
"25754","SOACHA","CUNDINAMARCA","58.605","CASINOS CLUB SAS","CL 13 A  18 G 46","901637277","JOKER PRADO LAS VEGAS","C1900"
"25754","SOACHA","CUNDINAMARCA","58.604","CASINOS CLUB SAS","CL 10   18 L 13","901637277","JOKER DANUBIO","C1900"
"25754","SOACHA","CUNDINAMARCA","57.238","CIRSA DE COLOMBIA S.A.S.","CRA 4 27A 36","830027116","CASINO RECREATIVOS UNISUR","C1959"
"25754","SOACHA","CUNDINAMARCA","60.316","DREAMFORGE SAS","CR 13 5 B 72 SUR","901832632","CASINO EL COMPARTIR","C2116"
"25754","SOACHA","CUNDINAMARCA","60.843","INVERSIONES POKERMANIA S.A.S.","CL 15   3 C 28  SOACHA","830135611","MC GRAN CASINO","C2014"
"25754","SOACHA","CUNDINAMARCA","60.852","PERLA ASOCIADOS SAS","DG 42   13 A 30","900661205","Casino Ganesh 7","C1719"
"25754","SOACHA","CUNDINAMARCA","46.035","RECREATIVOS REAL GAMES S.A.S.","CL 59   32  13 E","901130005","CASINO PATICO","C2120"
"25754","SOACHA","CUNDINAMARCA","46.038","RECREATIVOS REAL GAMES S.A.S.","CL 46   3 C 39","901130005","JOKER INVESTMENT INTERNATIONAL 2","C2120"
"25754","SOACHA","CUNDINAMARCA","47.864","GLOBAL P&M SAS","CL 55 13 06","901114017","CASINO LA DESPENSA","C1989"
"25754","SOACHA","CUNDINAMARCA","49.907","RECREATIVOS C & M S.A.S.","CL 6  SUR 16 A 150 LOCAL 28-29","830130638","GRAN CASINO EIFFEL","C1736"
"25754","SOACHA","CUNDINAMARCA","49.911","LUXURY GAMES","CL 30 SUR 16 G 194","901189026","CASINO LEMUS # 2","C2119"
"25754","SOACHA","CUNDINAMARCA","54.572","INVERSIONES MUNDO FORTUNA SAS","AV 30   1 A 42 ESTE SAN MATEO","901189836","CASINO SUPER POKER 2","C1952"
"25754","SOACHA","CUNDINAMARCA","54.508","INVERSIONES MUNDO FORTUNA SAS","CALLE 3 8-64 LEON XIII","901189836","DIVERSIONES JM","C1853"
"25754","SOACHA","CUNDINAMARCA","57.288","RECREATIVOS TIO RICO S.A.S.","CL 53   12  63  LEON XIII","900969063","CASINO TIO RICO 4","C1960"
"25754","SOACHA","CUNDINAMARCA","57.028","INVERSIONES JOKER INTERNATIONAL SAS","DG 34   7  34  Rincon de Santafe","901632673","inversiones Joker 1","C1950"
"25754","SOACHA","CUNDINAMARCA","56.587","GRUPO FORTUNA S.A.S.","CL 15 3 17 Soacha","900922577","BINGO VERANO SOCIAL","C2138"
"25754","SOACHA","CUNDINAMARCA","60.515","RECREATIVOS REAL GAMES S.A.S.","CL 46   3 C 33","901130005","CASINO JOKER R","C2120"
"25754","SOACHA","CUNDINAMARCA","17.245","CODERE COLOMBIA S.A.","CR 14 2 A 63","860520306","CASINO MIRAFLORES H F","C1948"
"25754","SOACHA","CUNDINAMARCA","17.246","CODERE COLOMBIA S.A.","CR 7 13 27","860520306","POKER CLUB SOACHA","C1948"
"25754","SOACHA","CUNDINAMARCA","37.834","INTERSARE S.A","CR 7 32 35 LC 169 CC MERCURIO","830052352","STARS CASINO GAMES MERCURIO","C1947"
"25754","SOACHA","CUNDINAMARCA","38.197","ALIANZA ENTRETENIMIENTO S.A.S","CC UNISUR LCES 232425 Y 26","900176041","CASINO CLUB UNISUR","C2057"
"25754","SOACHA","CUNDINAMARCA","58.807","ACERTAR EMPRESARIAL S.A.S.","CR 4 27A 60","901008683","RECREATIVOS EL RUBI 2","C1914"
"25754","SOACHA","CUNDINAMARCA","52.673","GRUPO RIVERA & ASOCIADOS S.A.S.","CL 13   4  26  SAN LUIS","900704652","CASINO  BOSTON","C1779"
"25754","SOACHA","CUNDINAMARCA","52.852","INVERSIONES MUNDO FORTUNA SAS","CR 8   2  9  LEON XIII","901189836","CASINO LEON","C1952"
"25754","SOACHA","CUNDINAMARCA","52.853","INVERSIONES MUNDO FORTUNA SAS","CL 18   10 F 2  COMPARTIR","901189836","RECREATIVOS COMPARTIR","C1952"
"25754","SOACHA","CUNDINAMARCA","54.076","INVERPRO GS SAS","CR 7   30 B 139 LOCAL STP-06","901076127","CASINO VENTURA SOACHA","C1887"
"25754","SOACHA","CUNDINAMARCA","57.182","INVERSIONES MUNDO FORTUNA SAS","CL 53   12  9 LOCAL 1 Bosa torres","901189836","CASINO TORRES DE LA FORTUNA","C1853"
"25754","SOACHA","CUNDINAMARCA","58.013","INVERSIONES FACILITY SAS","DG 32  SUR 15 H 32","901235028","Dorado Latino","C2001"
"25754","SOACHA","CUNDINAMARCA","55.614","INVERSIONES MONT BLANC S.A.S.","CR 4   12  66  SOACHA","900609305","POKER WIN","C1798"
"25754","SOACHA","CUNDINAMARCA","46.733","ACERTAR EMPRESARIAL S.A.S.","CR 4 27A 60","901008683","RECREATIVOS EL RUBI 1","C1914"
"25754","SOACHA","CUNDINAMARCA","45.576","ALIANZA TEBON S.A.S.","CL 15   3  49","900782727","EL DORADO","C1721"
"25754","SOACHA","CUNDINAMARCA","47.309","GRUPO DIBER S.A.S","CR 4   14  42","900540846","REINA DE DIAMANTES","C1846"
"25754","SOACHA","CUNDINAMARCA","50.331","GRUPO FORTUNA S.A.S.","CL 15 3 17 SOACHA","900922577","BINGO VERANO SOCIAL","C2138"
"25754","SOACHA","CUNDINAMARCA","54.573","INVERSIONES MUNDO FORTUNA SAS","CL 3   8  64  LEON XIII","901189836","DIVERSIONES JM 2","C1952"
"25754","SOACHA","CUNDINAMARCA","57.046","INTERSARE S.A","CR 7 32 35 LC 169 CC MERCURIO SOACHA","830052352","MUNDO FORTUNA MERCURIO","C1947"
"25754","SOACHA","CUNDINAMARCA","55.716","INVERSIONES MUNDO FORTUNA SAS","CL 53   12  9 LOCAL 1","901189836","CASINO TORRES DE LA FORTUNA","C1952"
"25754","SOACHA","CUNDINAMARCA","57.180","INVERSIONES MUNDO FORTUNA SAS","AV 30   1 A 30 ESTE san mateo","901189836","CASINO SUNRISE","C1853"
"25754","SOACHA","CUNDINAMARCA","57.178","INVERSIONES MUNDO FORTUNA SAS","CR 8   2  9  Leon xiii","901189836","CASINO LEON","C1853"
"25769","SUBACHOQUE","CUNDINAMARCA","58.431","WILD PLAY ELECTRONICS S.A.S.","CR 4   2  79  SUBACHOQUE","830129113","WILD PLAY SUBACHOQUE","C2011"
"25769","SUBACHOQUE","CUNDINAMARCA","52.139","ACERTAR EMPRESARIAL S.A.S.","CR 3   5  63","901008683","DIAMONDS PLAY","C2029"
"25769","SUBACHOQUE","CUNDINAMARCA","59.640","LOS ALPES PLAY SAS","CR 3   5  63","901508602","DIAMONDS PLAY","C1800"
"25769","SUBACHOQUE","CUNDINAMARCA","59.640","LOS ALPES PLAY SAS","CR 3   5  63","901508602","DIAMONDS PLAY","C1831"
"25769","SUBACHOQUE","CUNDINAMARCA","53.318","CUSPIDE ELECTRONIC S.A.S.","CL 4 2 23","901470946","DOLLAR 1","C1799"
"25769","SUBACHOQUE","CUNDINAMARCA","48.720","SLOTS PARTS S.A.S","CR 3   3  54  CENTRO","900129693","CASINO ARCO IRIS 7","C1889"
"25769","SUBACHOQUE","CUNDINAMARCA","38.963","SLOTS PARTS S.A.S","KR 3 3 54","900129693","CASINO ARCO IRIS 7","C1889"
"25769","SUBACHOQUE","CUNDINAMARCA","49.403","SLOTS PARTS S.A.S","CR 3   3  58 LOCAL 2 CENTRO","900129693","TEXAS CASINO GAMES","C1889"
"25769","SUBACHOQUE","CUNDINAMARCA","46.408","WILD PLAY ELECTRONICS S.A.S.","CR 4   2  79","830129113","Wild Play Subachoque","C2011"
"25769","SUBACHOQUE","CUNDINAMARCA","42.088","WILD PLAY ELECTRONICS S.A.S.","CR 4   2  79","830129113","Wild Play Subachoque","C2011"
"25769","SUBACHOQUE","CUNDINAMARCA","53.318","CUSPIDE ELECTRONIC S.A.S.","CL 4 2 23","901470946","DOLLAR 1","C1785"
"25769","SUBACHOQUE","CUNDINAMARCA","52.139","ACERTAR EMPRESARIAL S.A.S.","CR 3   5  63","901008683","DIAMONDS PLAY","C1914"
"25769","SUBACHOQUE","CUNDINAMARCA","37.460","RECREATIVOS C & M S.A.S.","CL 3 3 23","830130638","BILLAR LA OFICINA","C1736"
"25769","SUBACHOQUE","CUNDINAMARCA","41.312","SLOTS PARTS S.A.S","CR 3   3  54","900129693","CASINO ARCO IRIS 7","C1889"
"25769","SUBACHOQUE","CUNDINAMARCA","40.483","SLOTS PARTS S.A.S","KR 3 A NO. 3 - 54","900129693","CASINO ARCO IRIS 7","C1889"
"25769","SUBACHOQUE","CUNDINAMARCA","59.309","LOS ALPES PLAY SAS","CR 3   5  63","901508602","DIAMONDS PLAY","C1800"
"25769","SUBACHOQUE","CUNDINAMARCA","59.309","LOS ALPES PLAY SAS","CR 3   5  63","901508602","DIAMONDS PLAY","C1831"
"25769","SUBACHOQUE","CUNDINAMARCA","55.592","SLOTS PARTS S.A.S","CR 3   3  58 LOCAL 2 CENTRO","900129693","TEXAS CASINO GAMES","C1889"
"25769","SUBACHOQUE","CUNDINAMARCA","38.010","RECREATIVOS FORTUNA SIETE LTDA.","CL 2 3 34","813013096","JUEGOS ELECTRONICOS DISNEY WORLD","C1777"
"25772","SUESCA","CUNDINAMARCA","22.389","GAMBLER GROUP S.A.S.","CL 8 4 101","900072275","CASINO SUESCA","C1838"
"25772","SUESCA","CUNDINAMARCA","49.912","PUERTO BELEN S.A.S.","CR 6 8 21","900996338","CASINO CARISA","C2013"
"25772","SUESCA","CUNDINAMARCA","54.275","PUERTO BELEN S.A.S.","CR 4 7 86","900996338","PALACE GAME SUESCA","C2107"
"25772","SUESCA","CUNDINAMARCA","54.700","STAR GAMES SAS","CR 6 8 07","901297092","CASINO FRENESI SUESCA","C1730"
"25772","SUESCA","CUNDINAMARCA","54.275","PUERTO BELEN S.A.S.","CR 4 7 86","900996338","PALACE GAME SUESCA","C2013"
"25772","SUESCA","CUNDINAMARCA","54.700","STAR GAMES SAS","CR 6 8 07","901297092","CASINO FRENESI SUESCA","C1770"
"25772","SUESCA","CUNDINAMARCA","60.114","PUERTO BELEN S.A.S.","CR 4 7 86","900996338","PALACE GAME SUESCA","C2107"
"25772","SUESCA","CUNDINAMARCA","58.708","INVERSIONES ALFA GAMES SAS","CR 6   8  21","901488604","SUPER JUEGOS SUESCA","C1823"
"25772","SUESCA","CUNDINAMARCA","22.386","GAMBLER GROUP S.A.S.","CR 5 8 06","900072275","CASINO SUESCA","C1838"
"25772","SUESCA","CUNDINAMARCA","53.973","GAMBLER GROUP S.A.S.","CL 8   4  101  SUESCA","900072275","CASINO SUESCA","C1838"
"25772","SUESCA","CUNDINAMARCA","49.912","PUERTO BELEN S.A.S.","CR 6 8 21","900996338","CASINO CARISA","C2107"
"25772","SUESCA","CUNDINAMARCA","60.114","PUERTO BELEN S.A.S.","CR 4 7 86","900996338","PALACE GAME SUESCA","C2013"
"25772","SUESCA","CUNDINAMARCA","42.024","GAMBLER GROUP S.A.S.","CL 8   4  101  SUESCA","900072275","CASINO SUESCA","C1838"
"25779","SUSA","CUNDINAMARCA","55.090","ACERTAR EMPRESARIAL S.A.S.","CALLE 8 2-58","901008683","ESTABLECIMIENTO DE COMERCIO COLONIA SUSA","C2029"
"25779","SUSA","CUNDINAMARCA","58.296","PUERTO BELEN S.A.S.","CALLE 8 2-58","900996338","ESTABLECIMIENTO DE COMERCIO COLONIA SUSA","C2107"
"25779","SUSA","CUNDINAMARCA","55.090","ACERTAR EMPRESARIAL S.A.S.","CALLE 8 2-58","901008683","ESTABLECIMIENTO DE COMERCIO COLONIA SUSA","C1914"
"25779","SUSA","CUNDINAMARCA","54.901","ACERTAR EMPRESARIAL S.A.S.","CAR 3 6-100","901008683","ESTABLECIMIENTO DE COMERCIO COLONIA SUSA","C1914"
"25779","SUSA","CUNDINAMARCA","54.901","ACERTAR EMPRESARIAL S.A.S.","CAR 3 6-100","901008683","ESTABLECIMIENTO DE COMERCIO COLONIA SUSA","C2029"
"25779","SUSA","CUNDINAMARCA","58.296","PUERTO BELEN S.A.S.","CALLE 8 2-58","900996338","ESTABLECIMIENTO DE COMERCIO COLONIA SUSA","C2013"
"25785","TABIO","CUNDINAMARCA","53.758","DIVERSIONES UNIVERSAL S.A.S.","CR 3   6  44","830129516","BILLARES AMIGOS SIGLO XX","C1815"
"25785","TABIO","CUNDINAMARCA","56.181","DIVERSABANA S.A.S.","CL 7   2  5  CENTRO","900122797","AMERICAN CASINO SABANA","C1912"
"25785","TABIO","CUNDINAMARCA","43.640","DIVERSABANA S.A.S.","CL 7   2  5  CENTRO","900122797","AMERICAN CASINO SABANA","C1912"
"25785","TABIO","CUNDINAMARCA","56.374","INVERSIONES LUCKY BET SAS","CR 3   6  44","900802756","BILLARES AMIGOS SIGLO XX","C1925"
"25785","TABIO","CUNDINAMARCA","56.754","DIVERSABANA S.A.S.","CL 7   3  6  CENTRO","900122797","NAZCA CASINO TABIO","C1912"
"25785","TABIO","CUNDINAMARCA","37.589","DIVERSIONES UNIVERSAL S.A.S.","CR 3 6 44","830129516","BILLARES AMIGOS SIGLO XX","C1815"
"25785","TABIO","CUNDINAMARCA","46.845","DIVERSIONES UNIVERSAL S.A.S.","CR 3   6  44","830129516","BILLARES AMIGOS SIGLO XX","C1815"
"25785","TABIO","CUNDINAMARCA","40.871","DIVERSIONES UNIVERSAL S.A.S.","KR 3 6 44","830129516","BILLARES AMIGOS SIGLO XX","C1815"
"25785","TABIO","CUNDINAMARCA","60.701","STAR PALACE SAS","CR 3   6  64","901841030","CASINO LAS VEGAS RCA","C2134"
"25785","TABIO","CUNDINAMARCA","20.173","DIVERSABANA S.A.S.","CL 7 2 05","900122797","AMERICAN CASINO","C1912"
"25785","TABIO","CUNDINAMARCA","22.687","DIVERSIONES UNIVERSAL S.A.S.","CR 3 6 44","830129516","BILLARES AMIGOS SIGLO XX","C1815"
"25785","TABIO","CUNDINAMARCA","60.701","STAR PALACE SAS","CR 3   6  64","901841030","CASINO LAS VEGAS RCA","C2114"
